id,rating,reput,worth,wage,ht_cm,preferred_foot,work_rate,pace,shooting,finishing,dribbling
216751,71,1,1114,10.163,174,Right,High,66,38,48,57
208250,77,1,1757,25.494,71 in,Left,Medium,71,77,75,78
213439,72,1,1165,13.534,175,Right,High,60,68,69,73
258953,64,1,1066,10.815,70 in,Left,Medium,76,60,57,65
258167,56,1,1024,10.054,71 in,Left,Medium,64,30,28,48
221050,66,1,1051,10.815,175,Left,Medium,69,49,40,61
241095,80,2,3417,45.608,70 in,Right,High,83,77,76,85
246763,65,1,1114,14.077,183,Right,Medium,70,36,31,64
211384,70,1,1129,20.601,183,Right,High,90,69,71,72
259025,60,1,1042,10.815,170,Right,Medium,71,47,46,65
217714,73,1,1259,14.077,168,Right,High,81,67,67,74
164766,67,1,1037,12.99,185,Left,High,64,51,50,64
212440,65,1,1049,10.815,174,Right,High,72,62,58,69
244600,61,1,1051,10.272,70 in,Left,Medium,67,52,50,65
258812,63,1,1078,13.534,187,Left,Medium,62,33,23,51
247124,71,1,1259,16.795,178,Left,Medium,75,56,53,71
208739,65,1,1049,10.815,175,Right,Medium,77,63,62,67
229889,69,1,1114,11.903,68 in,Left,Medium,81,60,64,77
262353,63,1,1049,10.272,71 in,Right,Medium,59,37,36,46
251585,69,1,1100,13.534,186,Right,High,71,68,71,65
234200,66,1,1078,10.815,72 in,Right,High,65,52,41,62
223981,67,1,1086,11.903,71 in,Left,High,72,54,54,64
225151,73,1,1288,16.795,70 in,Left,High,77,63,57,76
237256,71,1,1273,12.99,183,Left,High,86,66,68,67
238913,62,1,1022,11.903,65 in,Right,Medium,74,47,47,67
208564,71,1,1114,16.252,70 in,Right,High,78,61,56,67
209493,63,1,1035,10.815,186,Right,Medium,67,28,22,52
203362,75,1,1432,34.735,178,Right,Medium,75,74,76,76
242916,72,1,1360,12.99,179,Right,High,78,47,40,68
198429,71,1,1129,10.136,181,Right,High,81,66,68,68
254881,67,1,1071,11.903,170,Right,High,85,62,58,63
196887,64,1,1008,10,69 in,Right,Low,70,35,24,32
188621,67,1,1037,11.903,176,Left,Medium,64,55,47,68
260805,56,1,1022,10.815,70 in,Right,Medium,74,54,57,56
234836,65,1,1078,11.359,180,Right,Medium,65,61,63,66
227530,70,1,1078,14.077,178,Right,Low,63,38,35,59
214365,65,1,1033,10,183,Right,Low,61,28,29,34
257071,59,1,1037,11.903,180,Left,Medium,64,31,28,66
257068,62,1,1067,10.272,68 in,Right,High,83,50,54,63
238004,71,1,1215,13.534,177,Right,High,79,66,68,80
264575,54,1,1017,10,70 in,Right,Medium,69,29,28,45
233383,62,1,1066,10.272,183,Right,Medium,69,22,16,38
264515,60,1,1039,10.815,181,Left,Medium,75,59,62,61
257415,63,1,1044,11.359,180,Right,High,77,59,58,62
224150,66,1,1064,11.359,183,Right,Medium,65,55,51,64
259835,68,1,1078,10,180,Right,Medium,63,35,31,33
236721,72,1,1244,12.446,74 in,Right,Medium,66,52,47,71
236582,64,1,1035,10.815,71 in,Right,High,69,48,38,53
240589,68,1,1194,14.077,74 in,Right,High,73,67,68,63
215995,70,1,1078,12.99,73 in,Right,Low,52,50,43,63
214988,76,1,1576,20.057,68 in,Right,High,79,67,63,75
205892,66,1,1066,11.359,192,Right,Medium,68,63,64,65
192363,67,1,1058,10.815,185,Right,Medium,58,39,32,46
224793,64,1,1058,10.245,71 in,Right,Medium,82,44,45,64
202331,73,1,1194,13.534,174,Left,Medium,66,56,49,75
240104,55,1,1021,10.272,70 in,Right,High,66,46,48,57
244474,68,1,1086,13.534,175,Right,Medium,70,54,48,66
231786,75,1,1468,17.339,73 in,Right,Medium,76,75,76,70
214601,75,1,1353,31.474,71 in,Right,High,75,49,49,65
254247,74,1,1612,32.561,185,Right,Medium,70,75,76,69
229985,58,1,1026,10.815,184,Right,Low,52,29,21,30
240458,76,1,1865,23.863,71 in,Right,Medium,53,64,70,69
244757,65,1,1122,11.359,69 in,Right,Medium,78,31,29,62
200260,81,2,2839,23.863,182,Left,Medium,80,81,80,81
244661,68,1,1187,11.903,175,Right,High,83,40,23,73
247874,55,1,1028,10,68 in,Right,Medium,62,55,58,56
171082,67,1,1033,12.446,179,Right,Medium,64,65,61,71
262726,63,1,1069,10.815,71 in,Right,Medium,78,63,64,63
251439,59,1,1040,12.446,183,Right,Medium,55,51,48,58
264177,50,1,1008,10,176,Right,Medium,66,40,32,48
260339,63,1,1049,10.217,178,Right,Medium,68,52,46,63
228310,66,1,1078,11.359,72 in,Right,Medium,79,43,26,48
202401,68,1,1055,12.99,74 in,Right,Medium,62,67,65,63
237612,59,1,1037,14.077,74 in,Left,Medium,40,27,10,40
242809,61,1,1037,10.272,70 in,Right,Medium,80,53,54,63
252837,74,1,1721,16.252,173,Right,High,83,68,70,82
203569,65,1,1042,10,176,Right,High,77,60,62,63
204820,67,1,1069,11.359,69 in,Left,High,83,61,60,69
255293,60,1,1042,10.815,177,Left,Medium,64,46,36,58
259179,63,1,1078,12.446,178,Right,Medium,79,58,58,68
263313,57,1,1022,10.815,178,Right,Medium,75,51,55,60
260449,60,1,1037,10,70 in,Right,Medium,62,24,22,45
222145,62,1,1028,10.163,73 in,Right,High,59,54,45,58
243669,64,1,1093,13.534,72 in,Right,High,75,62,65,67
242815,68,1,1194,13.534,69 in,Right,High,70,65,65,68
257293,70,1,1244,11.903,188,Right,Medium,65,60,59,69
261287,52,1,1012,10,184,Right,High,64,24,22,55
258977,60,1,1042,10.272,177,Right,Medium,73,44,37,68
241930,68,1,1179,12.446,72 in,Right,Low,67,34,28,45
205072,65,1,1044,10.815,73 in,Right,Medium,66,52,47,60
202305,71,1,1086,14.077,177,Right,High,75,67,67,72
226507,68,1,1129,12.99,175,Right,Medium,79,68,70,65
215817,68,1,1100,11.903,190,Left,Low,55,70,68,61
260138,67,1,1165,10,177,Right,High,78,62,66,70
259651,51,1,1008,10.815,192,Right,Low,57,23,17,25
231352,78,2,3272,36.366,196,Right,Medium,70,78,82,72
260442,61,1,1031,10,177,Right,Medium,61,44,45,52
215410,73,1,1252,17.883,71 in,Right,Medium,55,40,35,48
230457,76,1,1468,18.97,72 in,Right,Medium,67,62,57,59
242749,68,1,1194,16.252,173,Right,High,76,59,59,70
244375,67,1,1078,10,180,Left,High,66,51,39,42
235516,66,1,1078,10.815,70 in,Left,High,80,46,41,63
183993,62,1,1022,10.217,71 in,Right,High,52,59,56,58
219988,69,1,1100,14.621,197,Left,High,49,67,68,69
243842,64,1,1058,11.903,70 in,Left,High,86,57,57,62
262034,48,1,1007,10,66 in,Left,Medium,66,49,52,48
263024,56,1,1022,10.272,69 in,Left,Medium,71,28,23,51
260399,57,1,1026,10.272,73 in,Left,High,64,60,60,55
221974,60,1,1014,10.815,185,Right,Medium,71,46,36,45
243910,59,1,1035,10.815,179,Right,High,70,53,54,60
254989,61,1,1048,10.272,72 in,Right,High,61,23,21,27
237371,65,1,1100,10.815,70 in,Right,Medium,84,58,58,65
237797,67,1,1030,10.815,171,Right,High,75,59,58,68
198946,79,2,1829,55.937,180,Right,Medium,70,56,48,71
238106,63,1,1022,11.359,183,Right,Medium,73,52,53,66
259137,53,1,1014,10,167,Right,High,69,52,55,51
264383,67,1,1150,10,75 in,Right,Medium,79,44,42,46
215569,72,1,1158,19.514,73 in,Left,Medium,60,41,39,45
226537,75,1,1468,34.192,72 in,Left,High,75,73,72,67
226060,70,1,1122,11.903,167,Right,High,89,70,70,71
235157,67,1,1114,12.99,189,Right,Medium,64,67,70,63
261826,60,1,1039,10.054,66 in,Right,Medium,64,50,50,63
239267,68,1,1215,12.99,175,Left,High,88,62,65,73
229182,62,1,1058,12.446,188,Right,High,52,26,22,41
259763,53,1,1015,10.163,183,Left,Medium,64,28,25,44
213893,62,1,1030,10.815,75 in,Right,Medium,65,25,19,41
193740,62,1,1024,11.903,178,Left,Medium,69,50,45,55
216019,72,1,1057,10.19,72 in,Right,Low,44,49,34,60
233978,70,1,1114,18.426,70 in,Left,Medium,66,45,51,49
258750,60,1,1042,10.272,180,Right,Medium,55,51,48,62
264059,59,1,1037,10.272,73 in,Right,Medium,62,50,47,65
205232,65,1,1051,11.359,178,Right,Medium,61,53,47,64
224648,69,1,1086,15.165,182,Left,Medium,75,43,36,60
200793,67,1,1078,12.446,74 in,Left,Medium,66,29,26,56
258439,60,1,1039,10,197,Right,Medium,47,47,43,56
241582,60,1,1028,10,74 in,Left,High,81,49,52,60
238936,64,1,1049,10.272,170,Right,High,83,56,56,65
204447,70,1,1053,11.359,185,Right,Low,50,33,33,42
189958,68,1,1067,10.272,184,Left,High,49,57,60,68
237350,64,1,1037,10.272,176,Right,Medium,69,34,34,57
260454,60,1,1039,10,170,Right,Medium,68,57,59,68
248351,65,1,1114,10.815,173,Right,Medium,88,60,64,65
211514,67,1,1069,12.446,169,Left,Medium,76,51,43,64
239928,65,1,1058,10.272,74 in,Right,Medium,66,29,23,50
229428,70,1,1136,13.534,178,Left,High,78,69,70,77
185018,67,1,1057,11.359,177,Right,Medium,62,65,60,64
202855,67,1,1044,11.903,185,Right,Medium,73,68,66,69
251506,60,1,1019,11.359,182,Right,Medium,61,46,46,56
263425,54,1,1017,10,178,Right,Medium,63,48,48,54
255776,59,1,1040,10.027,172,Right,Medium,63,50,48,58
189303,73,1,1215,10.272,185,Right,Medium,70,73,71,72
208153,68,1,1086,11.359,197,Right,Medium,51,67,67,63
201858,76,2,1540,27.124,68 in,Right,Medium,78,72,72,79
238846,60,1,1024,10.815,180,Left,Medium,75,57,56,63
243793,69,1,1150,12.446,172,Left,High,84,64,63,72
242751,65,1,1107,13.534,188,Right,Medium,64,26,22,41
251139,72,1,1129,15.708,175,Right,High,75,61,55,73
230463,76,1,1338,27.668,70 in,Right,High,77,68,66,76
229207,68,1,1114,11.903,178,Left,High,68,63,66,68
256330,53,1,1013,11.359,183,Right,Medium,77,48,54,56
232256,62,1,1026,10.815,75 in,Right,Medium,49,51,52,56
260846,55,1,1021,10,68 in,Right,Medium,68,40,35,54
262119,60,1,1037,10.163,193,Right,Medium,59,31,26,28
260092,62,1,1062,10,180,Right,Medium,68,62,65,65
257102,53,1,1016,10,65 in,Right,Medium,69,41,39,60
222144,57,1,1010,10.272,69 in,Right,Medium,69,58,59,62
259730,53,1,1013,10,71 in,Right,Medium,67,25,21,21
241027,62,1,1067,10.272,166,Left,Medium,78,55,60,63
236108,74,1,1295,24.406,186,Right,High,75,56,41,59
222148,75,2,1540,23.863,71 in,Right,Medium,65,73,74,80
231570,62,1,1024,10,72 in,Right,Medium,63,34,30,55
248707,57,1,1022,10.082,188,Right,Medium,62,24,18,30
245001,60,1,1039,10,190,Right,Medium,76,55,59,57
235263,66,1,1071,11.359,197,Right,Medium,48,31,26,36
256353,55,1,1022,10.815,183,Right,Medium,72,52,56,58
261763,51,1,1008,10.19,72 in,Right,Medium,57,22,15,23
242573,70,1,1259,11.903,66 in,Right,High,83,63,63,78
264518,51,1,1010,10,70 in,Right,Medium,68,40,34,46
256877,58,1,1035,10.815,70 in,Right,Medium,74,43,45,64
209744,76,2,1360,18.97,173,Left,High,83,51,44,75
240446,65,1,1042,11.359,74 in,Left,High,64,26,24,43
245145,63,1,1066,10.272,183,Right,High,69,37,39,64
247343,61,1,1051,10.815,72 in,Right,Medium,73,58,59,62
245494,62,1,1057,11.359,179,Right,High,67,59,62,62
257787,55,1,1021,10.272,186,Left,High,62,42,32,54
212601,67,1,1086,14.077,185,Right,High,83,66,69,62
263602,60,1,1039,10.109,179,Left,Medium,68,45,33,51
253586,68,1,1129,10,71 in,Right,Medium,59,27,24,48
245761,63,1,1078,10.815,181,Right,Medium,72,55,52,63
250853,55,1,1021,10.272,71 in,Right,Medium,58,46,45,56
223855,65,1,1016,10,71 in,Right,Medium,66,60,55,67
210324,79,2,2262,28.755,69 in,Right,High,75,72,75,78
251902,62,1,1067,10,68 in,Right,Medium,60,57,61,65
193564,66,1,1060,11.903,70 in,Right,Medium,62,68,67,64
197681,68,1,1086,11.903,73 in,Left,Medium,69,59,51,77
230557,67,1,1114,15.165,184,Right,High,77,67,67,71
251110,48,1,1006,10.815,73 in,Right,Medium,64,36,34,42
243249,70,1,1259,18.426,188,Right,Medium,63,67,69,69
260010,52,1,1013,10.815,168,Left,Medium,65,28,22,46
199479,63,1,1028,10.272,191,Right,Medium,53,37,30,55
204344,70,1,1114,14.077,67 in,Right,High,85,64,64,74
260823,68,1,1208,19.514,178,Right,Medium,67,59,50,73
242603,71,1,1280,19.514,78 in,Right,Medium,62,35,30,49
259194,61,1,1051,10.272,187,Right,Medium,65,32,31,55
239119,65,1,1046,11.359,178,Left,Medium,71,56,52,59
201869,66,1,1060,11.359,68 in,Left,Medium,52,52,50,66
244523,70,1,1244,12.99,182,Left,Medium,67,47,31,65
20801,91,5,4247,156.509,187,Right,High,87,94,95,88
252253,55,1,1019,10.272,72 in,Left,High,66,48,52,62
214134,62,1,1031,10.815,183,Left,Medium,68,27,22,50
228946,73,1,1432,21.688,185,Right,Medium,77,66,64,76
243572,65,1,1100,11.359,72 in,Right,Medium,62,29,29,55
211820,64,1,1037,10.272,71 in,Right,Medium,78,47,44,65
211987,67,1,1086,12.99,72 in,Right,Medium,59,46,39,67
230676,65,1,1093,15.165,190,Right,Medium,62,42,38,54
253285,57,1,1030,10,180,Right,Medium,63,49,51,49
203264,64,1,1035,10.815,188,Right,Medium,50,25,16,52
242990,61,1,1024,10.815,76 in,Right,Medium,57,56,53,63
191980,62,1,1019,10.815,182,Left,Medium,68,52,47,59
180903,67,1,1057,10.815,183,Right,Medium,65,63,62,68
205712,63,1,1035,10.815,69 in,Right,Medium,82,59,57,63
230178,69,1,1086,13.534,178,Left,Medium,70,46,44,45
263626,56,1,1022,10.272,71 in,Right,Medium,63,58,60,53
235172,75,1,1865,36.366,69 in,Left,High,86,55,52,78
207984,72,1,1194,26.581,175,Left,Medium,74,69,67,69
259088,65,1,1107,12.446,78 in,Right,Medium,51,30,23,44
261081,65,1,1069,11.359,175,Right,Medium,65,36,36,60
260513,65,1,1024,10,70 in,Right,Medium,64,50,55,60
260372,63,1,1040,10,177,Right,Medium,69,52,47,44
236998,71,1,1194,23.319,72 in,Left,High,70,62,53,73
263577,54,1,1017,10.272,185,Right,Medium,59,21,17,26
215333,83,2,3561,51.588,74 in,Right,High,80,81,88,79
223206,72,1,1172,19.514,169,Right,Medium,76,69,73,68
257972,54,1,1019,10.815,187,Left,Medium,67,43,41,58
236535,68,1,1122,11.359,72 in,Left,Medium,82,53,48,64
216813,73,1,1150,24.406,179,Right,High,62,67,59,67
231007,72,1,1194,10.109,72 in,Right,Medium,65,68,64,74
190425,64,1,1033,10.272,181,Right,High,61,65,66,64
256782,59,1,1040,10.163,70 in,Right,High,70,56,58,65
221867,58,1,1019,10.815,180,Right,High,74,52,55,61
243739,64,1,1037,10.815,73 in,Left,High,65,52,47,67
235636,68,1,1136,10,186,Left,High,54,56,53,68
263807,60,1,1037,12.446,68 in,Right,High,73,37,31,57
234635,66,1,1086,11.903,188,Left,Medium,65,52,40,68
233887,66,1,1086,11.359,186,Right,Low,55,50,44,58
225147,75,1,1504,24.95,69 in,Right,High,80,48,48,67
245281,58,1,1022,10,70 in,Left,High,73,57,58,60
211826,72,1,1114,19.514,187,Left,Medium,59,48,42,59
214366,70,1,1114,10.082,173,Right,Medium,66,63,59,59
231933,62,1,1024,10.082,72 in,Right,Medium,61,41,38,49
207707,75,2,1280,41.259,70 in,Left,Medium,71,56,52,70
243519,66,1,1136,10.815,175,Left,High,78,55,48,71
208919,75,1,1612,14.621,67 in,Left,High,80,65,67,80
225740,57,1,1015,10.815,72 in,Right,Medium,76,27,23,59
201025,68,1,1071,11.903,72 in,Left,Low,63,55,48,61
251770,65,1,1122,11.359,70 in,Left,Medium,82,58,58,66
186715,65,1,1021,10.815,180,Right,High,71,57,57,68
238862,69,1,1114,11.903,188,Right,Medium,54,25,22,44
263293,58,1,1035,10,70 in,Right,High,68,46,49,61
248550,71,1,1280,15.708,72 in,Right,High,68,38,38,50
243284,62,1,1058,11.359,186,Left,Medium,58,31,26,54
202375,66,1,1058,11.903,174,Left,Medium,70,64,58,66
188377,85,3,3814,102.146,183,Right,High,92,63,51,79
235397,64,1,1055,10.815,180,Right,Medium,76,57,55,65
233098,67,1,1143,12.446,181,Right,High,82,46,45,67
263657,53,1,1013,10.027,74 in,Right,High,64,55,55,49
232106,64,1,1093,11.359,71 in,Right,High,77,32,27,63
233170,66,1,1028,10.815,69 in,Right,High,74,50,52,66
238126,73,1,1288,22.775,179,Left,Medium,66,63,70,75
259726,59,1,1035,10.163,170,Right,Medium,54,57,61,60
230423,75,1,1345,22.775,70 in,Right,Medium,58,68,59,70
236551,65,1,1107,10.815,71 in,Right,High,70,38,34,56
232316,66,1,1114,11.903,181,Right,Low,71,33,29,54
257170,69,1,1208,10,189,Left,Medium,69,22,16,26
244889,67,1,1158,11.903,182,Right,Medium,64,54,53,62
224669,64,1,1033,11.903,180,Left,High,68,59,60,66
235800,63,1,1064,10.815,187,Left,Medium,67,29,20,56
248464,57,1,1028,10.272,170,Right,Medium,68,44,43,58
258208,72,1,1345,10.082,175,Right,Medium,80,69,69,73
237435,68,1,1194,28.755,171,Right,High,72,67,71,70
258102,61,1,1048,10.272,178,Right,High,75,58,58,63
226950,63,1,1048,11.359,185,Right,Medium,72,61,63,59
243477,69,1,1230,12.446,186,Left,High,60,69,68,60
214658,69,1,1114,12.446,182,Right,Medium,67,54,51,66
262127,50,1,1006,10,70 in,Right,Medium,61,46,44,52
240176,66,1,1051,11.359,73 in,Right,Medium,40,30,28,32
228757,65,1,1064,10.272,72 in,Right,Low,57,43,41,59
263849,54,1,1019,10.027,69 in,Right,High,70,43,41,58
207722,72,1,1078,14.621,183,Right,High,77,71,70,69
229476,75,1,1504,20.601,189,Right,Medium,66,46,42,63
264325,67,1,1165,21.144,187,Right,Medium,67,66,70,66
165787,62,1,1008,10.815,180,Right,Medium,65,56,52,56
244667,69,1,1100,12.99,176,Right,Medium,74,69,70,66
230445,73,1,1259,16.252,179,Left,Medium,51,75,75,61
237718,65,1,1078,10.815,70 in,Left,Medium,89,62,65,67
198836,70,1,1107,15.708,180,Right,Medium,53,58,52,69
228942,70,1,1136,16.795,184,Right,High,75,57,51,67
193461,72,1,1136,16.795,170,Right,High,87,65,63,72
215871,73,2,1230,15.165,71 in,Right,Medium,77,72,67,77
216643,78,3,2081,39.628,70 in,Right,High,72,59,53,73
256999,52,1,1013,10.163,73 in,Left,Medium,55,26,22,40
239432,70,1,1165,15.165,188,Right,Medium,71,72,70,65
195313,69,1,1078,12.446,184,Right,Medium,46,31,19,44
221621,71,1,1107,12.446,73 in,Right,Low,34,31,30,46
245703,73,1,1468,21.144,76 in,Right,Medium,63,34,27,56
234457,72,1,1230,20.601,69 in,Right,High,77,65,59,74
230213,75,1,1396,25.494,184,Right,Medium,82,51,49,73
221421,63,1,1028,11.359,70 in,Right,High,71,61,61,62
229724,64,1,1051,10.815,72 in,Right,Medium,54,36,23,47
228741,67,1,1071,10,66 in,Right,High,73,61,70,76
239078,66,1,1071,14.077,73 in,Right,Medium,65,67,70,59
246918,69,1,1208,15.165,184,Left,Medium,61,55,49,63
225026,66,1,1078,11.903,184,Right,Medium,69,35,31,54
239922,68,1,1129,11.359,177,Right,High,77,69,73,72
263330,60,1,1044,10.272,173,Right,Medium,67,52,47,63
264203,53,1,1016,10.815,69 in,Right,Medium,62,27,26,45
233514,65,1,1093,10.815,72 in,Left,Medium,69,33,29,47
184200,81,3,2514,35.823,192,Right,Medium,79,81,80,77
210538,70,1,1078,16.795,182,Left,Medium,52,68,66,67
235995,65,1,1107,11.903,72 in,Left,Medium,62,34,31,44
209618,73,1,1187,17.883,72 in,Right,Medium,56,62,61,67
230532,63,1,1033,12.446,182,Left,High,76,58,57,67
165429,72,1,1078,17.339,179,Left,High,71,74,74,68
202201,76,2,1468,22.232,188,Right,High,71,58,46,60
264349,61,1,1058,12.99,187,Right,High,63,59,60,69
230412,64,1,1040,11.903,70 in,Right,Medium,63,35,24,45
204098,63,1,1037,11.359,173,Left,Medium,65,60,58,64
194171,70,1,1093,16.252,177,Right,Medium,74,70,68,72
248039,51,1,1010,10.272,69 in,Left,Medium,60,41,34,48
183228,67,1,1033,11.903,75 in,Right,Medium,42,42,35,44
237086,74,1,1576,26.037,75 in,Right,Medium,77,32,23,54
248673,55,1,1019,10.19,173,Right,Medium,78,32,33,49
263460,56,1,1021,10.815,72 in,Left,Medium,61,29,22,26
242893,61,1,1053,10.245,75 in,Left,Medium,71,58,60,56
233050,67,1,1158,11.359,175,Right,Low,72,56,55,67
254980,62,1,1060,10.815,180,Right,Medium,73,44,36,62
251431,67,1,1158,12.99,187,Left,High,80,66,68,69
232648,63,1,1048,10.815,73 in,Left,High,68,35,30,57
177279,69,1,1060,11.359,173,Left,Medium,68,64,59,64
222492,84,3,5040,66.81,183,Left,Medium,90,81,81,87
203736,75,2,1396,23.319,73 in,Right,Medium,77,74,78,73
231678,65,1,1066,10.136,185,Right,High,63,26,23,64
252508,68,1,1215,10,178,Right,High,74,55,58,74
202620,67,1,1071,11.359,71 in,Right,Medium,70,65,64,65
257147,62,1,1024,10.815,74 in,Right,Medium,65,29,28,30
188879,73,1,1150,22.775,74 in,Right,Medium,59,63,58,69
230202,75,1,1353,16.795,177,Right,High,70,53,51,73
241488,63,1,1071,11.903,70 in,Right,Medium,69,43,39,49
221534,63,1,1042,10.245,71 in,Right,Medium,57,56,52,58
190489,65,1,1049,10.815,177,Right,High,91,60,61,66
261176,66,1,1150,11.903,74 in,Left,Medium,54,67,73,59
238036,63,1,1078,10,69 in,Right,High,71,59,59,63
247376,61,1,1026,10.217,73 in,Right,Medium,61,28,26,28
202102,66,1,1019,12.99,72 in,Left,High,70,57,56,71
237936,69,1,1223,14.077,179,Left,High,82,62,67,73
248297,70,1,1078,10.815,188,Right,Medium,42,55,45,58
247673,61,1,1016,10,72 in,Right,Medium,69,41,48,57
235807,65,1,1107,10.815,72 in,Right,Medium,72,57,53,61
200315,79,2,2226,26.037,178,Right,Medium,89,75,77,83
212523,82,2,3561,42.89,190,Left,High,80,83,81,83
242366,62,1,1060,12.446,73 in,Right,Medium,65,45,41,56
231652,72,1,1230,20.057,189,Right,High,69,71,74,71
259063,53,1,1016,10.027,173,Right,Medium,75,44,44,62
242055,63,1,1040,10.272,187,Right,Medium,71,58,60,67
178603,86,4,4174,61.373,75 in,Right,High,56,59,57,69
251494,62,1,1067,10.272,175,Right,High,83,62,67,57
205089,69,1,1107,11.359,181,Right,Medium,64,63,60,74
263180,65,1,1078,12.446,71 in,Right,Medium,69,67,70,63
234916,69,1,1129,15.165,66 in,Left,High,91,64,60,76
191673,64,1,1016,10.272,176,Right,Medium,44,64,60,63
230812,62,1,1044,10.815,173,Right,Medium,69,53,51,63
244140,62,1,1067,10.272,179,Right,Medium,73,53,55,69
247641,76,1,2226,10.163,69 in,Left,High,83,70,74,82
242405,64,1,1093,10.272,70 in,Right,High,80,56,58,67
201212,63,1,1033,11.359,183,Right,Medium,55,31,24,47
262241,60,1,1024,10.815,180,Left,High,73,32,28,61
243080,65,1,1107,12.446,184,Right,High,61,28,26,55
188335,78,2,2009,28.212,190,Left,Medium,65,78,84,78
250815,57,1,1024,10.272,176,Right,High,83,47,43,61
259406,67,1,1187,11.359,179,Right,Medium,75,63,65,71
253441,60,1,1042,10.082,182,Right,Medium,67,59,61,63
236630,70,1,1136,14.077,180,Right,High,72,70,70,75
243244,68,1,1107,14.077,183,Right,Medium,72,37,25,53
229179,72,1,1179,13.534,69 in,Right,High,86,66,71,75
221692,65,1,1078,10.815,183,Right,High,73,64,67,59
242614,70,1,1158,13.534,190,Right,Medium,61,46,46,53
261495,61,1,1060,10,75 in,Left,Medium,62,36,30,57
260003,54,1,1019,10.136,190,Left,Medium,67,25,23,25
230196,69,1,1100,12.99,177,Right,Low,66,44,39,53
257722,61,1,1030,10.272,71 in,Left,Medium,65,36,31,33
264291,63,1,1078,10.815,178,Left,High,68,48,42,62
255491,62,1,1058,10,170,Right,Medium,66,49,50,56
242364,62,1,1071,11.903,188,Right,High,74,58,57,65
