Order_Id,Type_of_Payment,Days_for_shipment,Sales_per_customer,Delivery_Status,Late_delivery,Category_Name,Customer_Id,Customer_Segment,Customer_Age,Order_Item_Discount,Order_Status,Product_Name,Product_Price,Shipping_Mode
60460,TRANSFER,4,272.9500122,Shipping canceled,0,Cleats,9429,Consumer,23,27,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
580,TRANSFER,4,269.9599915,Shipping canceled,0,Cleats,8677,Consumer,72,30,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
56244,TRANSFER,4,254.9600067,Shipping canceled,0,Cleats,437,Consumer,41,44.99000168,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
6522,TRANSFER,4,245.9600067,Shipping canceled,0,Cleats,2538,Consumer,43,53.99000168,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
58298,TRANSFER,4,224.9600067,Shipping canceled,0,Cleats,4280,Consumer,35,74.98999786,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
3625,TRANSFER,4,193.9499969,Shipping canceled,0,Shop By Sport,2813,Consumer,53,6,CANCELED,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
52321,TRANSFER,4,240,Shipping canceled,0,Women's Apparel,4249,Consumer,33,10,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
58896,TRANSFER,4,225,Shipping canceled,0,Women's Apparel,9697,Consumer,52,25,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
5919,TRANSFER,4,315,Shipping canceled,0,Girls' Apparel,6306,Consumer,17,35,CANCELED,adidas Youth Germany Black/Red Away Match Soc,70,Standard Class
52772,TRANSFER,4,220,Shipping canceled,0,Women's Apparel,27,Consumer,29,30,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
9063,TRANSFER,4,123,Shipping canceled,0,Girls' Apparel,5274,Consumer,32,27,CANCELED,Nike Men's Deutschland Weltmeister Winners Bl,30,Standard Class
61419,TRANSFER,4,200,Shipping canceled,0,Women's Apparel,11273,Consumer,38,50,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
5919,TRANSFER,4,149.9600067,Shipping canceled,0,Shop By Sport,6306,Consumer,72,49.99000168,CANCELED,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
27742,TRANSFER,4,449.9599915,Shipping canceled,0,Cardio Equipment,9495,Consumer,32,50,CANCELED,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
24453,TRANSFER,4,424.9599915,Shipping canceled,0,Cardio Equipment,4841,Consumer,19,74.98999786,CANCELED,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
31145,TRANSFER,4,374.9599915,Shipping canceled,0,Cardio Equipment,9803,Consumer,34,60,CANCELED,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
30802,TRANSFER,4,153.9600067,Advance shipping,0,Baseball & Softball,8422,Consumer,65,20.98999977,PENDING,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,Standard Class
25875,TRANSFER,4,159.9499969,Late delivery,1,Electronics,7391,Consumer,64,0,PENDING,Under Armour Women's Ignite PIP VI Slide,31.98999977,Standard Class
30589,TRANSFER,4,150,Late delivery,1,Cardio Equipment,11426,Consumer,37,0,PENDING,Nike Women's Tempo Shorts,30,Standard Class
20931,TRANSFER,4,474.9500122,Advance shipping,0,Cardio Equipment,11664,Consumer,38,25,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
45646,TRANSFER,4,472.4500122,Advance shipping,0,Cardio Equipment,5339,Consumer,29,27.5,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
29731,TRANSFER,4,464.9500122,Advance shipping,0,Cardio Equipment,3204,Consumer,18,35,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
42777,TRANSFER,4,464.9500122,Advance shipping,0,Cardio Equipment,4438,Consumer,69,35,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
23886,TRANSFER,4,414.9599915,Advance shipping,0,Cardio Equipment,5243,Consumer,35,84.98999786,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
43561,TRANSFER,4,131.1600037,Advance shipping,0,Electronics,5089,Consumer,34,28.79000092,PENDING,Under Armour Women's Ignite Slide,31.98999977,Standard Class
47846,TRANSFER,4,399.9599915,Advance shipping,0,Cardio Equipment,6073,Consumer,41,99.98999786,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
21192,TRANSFER,4,283.4500122,Advance shipping,0,Cleats,8992,Consumer,68,16.5,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
23156,TRANSFER,4,283.4500122,Advance shipping,0,Cleats,6466,Consumer,63,16.5,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
22811,TRANSFER,4,254.9600067,Advance shipping,0,Cleats,1962,Consumer,51,44.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
25418,TRANSFER,4,254.9600067,Shipping on time,0,Cleats,11438,Consumer,74,44.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
47092,TRANSFER,4,254.9600067,Advance shipping,0,Cleats,9524,Consumer,34,44.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
42658,TRANSFER,4,254.9600067,Shipping on time,0,Cleats,2078,Consumer,42,44.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
23494,TRANSFER,4,251.9600067,Late delivery,1,Cleats,2464,Consumer,32,47.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
27316,TRANSFER,4,248.9600067,Advance shipping,0,Cleats,11426,Consumer,46,50.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
20931,TRANSFER,4,248.9600067,Advance shipping,0,Cleats,11664,Consumer,48,50.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
27555,TRANSFER,4,245.9600067,Late delivery,1,Cleats,3770,Consumer,42,53.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
28657,TRANSFER,4,197.9499969,Advance shipping,0,Shop By Sport,1306,Consumer,67,2,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
47011,TRANSFER,4,247.5,Advance shipping,0,Women's Apparel,10811,Consumer,58,2.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
47846,TRANSFER,4,245,Advance shipping,0,Women's Apparel,6073,Consumer,32,5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
21973,TRANSFER,4,191.9499969,Shipping on time,0,Shop By Sport,12033,Consumer,58,8,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
50226,TRANSFER,4,237.5,Advance shipping,0,Women's Apparel,9248,Consumer,65,12.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
44617,TRANSFER,4,237.5,Advance shipping,0,Women's Apparel,2214,Consumer,37,12.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
21196,TRANSFER,4,236.25,Advance shipping,0,Women's Apparel,6738,Consumer,42,13.75,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
21193,TRANSFER,4,232.5,Shipping on time,0,Women's Apparel,5074,Consumer,74,17.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
26073,TRANSFER,4,232.5,Shipping on time,0,Women's Apparel,9148,Consumer,16,17.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
44425,TRANSFER,4,331.9700012,Late delivery,1,Cardio Equipment,3497,Consumer,62,67.98999786,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
49570,TRANSFER,4,331.9700012,Late delivery,1,Cardio Equipment,10066,Consumer,42,67.98999786,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
42099,TRANSFER,4,218.3600006,Late delivery,1,Cleats,4248,Consumer,56,21.60000038,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
47731,TRANSFER,4,218.3600006,Advance shipping,0,Cleats,6473,Consumer,23,21.60000038,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
46062,TRANSFER,4,211.1600037,Advance shipping,0,Cleats,12288,Consumer,75,28.79999924,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
44938,TRANSFER,4,211.1600037,Shipping on time,0,Cleats,7764,Consumer,49,28.79999924,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
50688,TRANSFER,4,203.9700012,Shipping on time,0,Cleats,11720,Consumer,55,35.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
49445,TRANSFER,4,201.5700073,Late delivery,1,Cleats,3935,Consumer,64,38.38999939,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
47938,TRANSFER,4,158.3600006,Shipping on time,0,Shop By Sport,8792,Consumer,16,1.600000024,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
45249,TRANSFER,4,158.3600006,Late delivery,1,Shop By Sport,10416,Consumer,17,1.600000024,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
41874,TRANSFER,4,194,Late delivery,1,Women's Apparel,424,Consumer,14,6,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
41572,TRANSFER,4,186,Advance shipping,0,Women's Apparel,10031,Consumer,67,14,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
46062,TRANSFER,4,180,Advance shipping,0,Women's Apparel,12288,Consumer,33,20,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
41785,TRANSFER,4,139.1699982,Late delivery,1,Shop By Sport,10819,Consumer,30,20.79000092,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
42971,TRANSFER,4,139.1699982,Advance shipping,0,Shop By Sport,5418,Consumer,72,20.79000092,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
44677,TRANSFER,4,166,Advance shipping,0,Women's Apparel,7272,Consumer,44,34,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
43266,TRANSFER,4,166,Advance shipping,0,Women's Apparel,5329,Consumer,23,34,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
50688,TRANSFER,4,132.7700043,Shipping on time,0,Shop By Sport,11720,Consumer,42,27.19000053,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
47917,TRANSFER,4,164,Advance shipping,0,Women's Apparel,7810,Consumer,26,36,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
48901,TRANSFER,4,67.16999817,Advance shipping,0,Golf Balls,3624,Consumer,21,12.78999996,PENDING,Glove It Women's Mod Oval Golf Glove,19.98999977,Standard Class
44265,TRANSFER,4,170.9600067,Shipping canceled,0,Tennis & Racquet,7331,Consumer,44,9,CANCELED,Nike Men's Comfort 2 Slide,44.99000168,Standard Class
41590,TRANSFER,4,387.9599915,Shipping canceled,0,Cardio Equipment,125,Consumer,64,12,CANCELED,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
45987,TRANSFER,4,191.9700012,Shipping canceled,0,Cleats,9419,Consumer,46,47.99000168,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
44452,TRANSFER,4,176,Shipping canceled,0,Women's Apparel,1250,Consumer,59,24,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
49218,TRANSFER,4,139.1699982,Shipping canceled,0,Shop By Sport,7683,Consumer,67,20.79000092,CANCELED,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
47840,TRANSFER,4,235.1999969,Shipping canceled,0,Girls' Apparel,2728,Consumer,32,44.79999924,CANCELED,adidas Youth Germany Black/Red Away Match Soc,70,Standard Class
47493,TRANSFER,4,131.1699982,Shipping canceled,0,Shop By Sport,4612,Consumer,31,28.79000092,CANCELED,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
45987,TRANSFER,4,160,Shipping canceled,0,Women's Apparel,9419,Consumer,72,40,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
41590,TRANSFER,4,205.8800049,Shipping canceled,0,Electronics,125,Consumer,31,2.079999924,CANCELED,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,Standard Class
64274,TRANSFER,4,319.9700012,Shipping canceled,0,Cardio Equipment,12019,Consumer,63,79.98999786,CANCELED,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
13298,TRANSFER,4,235.1600037,Shipping canceled,0,Cleats,10549,Consumer,26,4.800000191,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
62786,TRANSFER,4,230.3600006,Shipping canceled,0,Cleats,4909,Consumer,35,9.600000381,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
13939,TRANSFER,4,211.1600037,Shipping canceled,0,Cleats,5854,Consumer,38,28.79999924,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
46864,TRANSFER,4,208.7700043,Shipping canceled,0,Cleats,3066,Consumer,34,31.19000053,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
16590,TRANSFER,4,196.7700043,Shipping canceled,0,Cleats,11431,Consumer,70,43.18999863,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
62840,TRANSFER,4,179.9700012,Shipping canceled,0,Cleats,9906,Consumer,55,59.99000168,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
66959,TRANSFER,4,198,Shipping canceled,0,Women's Apparel,2048,Consumer,56,2,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
63220,TRANSFER,4,151.9600067,Shipping canceled,0,Shop By Sport,3071,Consumer,38,8,CANCELED,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
19642,TRANSFER,4,189,Shipping canceled,0,Women's Apparel,11065,Consumer,47,11,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
65439,TRANSFER,4,186,Shipping canceled,0,Women's Apparel,394,Consumer,69,14,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
62840,TRANSFER,4,180,Shipping canceled,0,Women's Apparel,9906,Consumer,42,20,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
17363,TRANSFER,4,180,Shipping canceled,0,Women's Apparel,5707,Consumer,55,20,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
13298,TRANSFER,4,143.9600067,Shipping canceled,0,Shop By Sport,10549,Consumer,52,16,CANCELED,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
18237,TRANSFER,4,166,Shipping canceled,0,Women's Apparel,2682,Consumer,56,34,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
66958,TRANSFER,4,131.1699982,Shipping canceled,0,Shop By Sport,467,Consumer,39,28.79000092,CANCELED,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
66764,TRANSFER,4,164,Shipping canceled,0,Women's Apparel,10577,Consumer,35,36,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
66764,TRANSFER,4,160,Shipping canceled,0,Women's Apparel,10577,Consumer,64,40,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
48193,TRANSFER,4,89.95999908,Shipping canceled,0,Accessories,3471,Consumer,31,10,CANCELED,Team Golf Texas Longhorns Putter Grip,24.98999977,Standard Class
15231,TRANSFER,4,90.95999908,Advance shipping,0,Lacrosse,3535,Consumer,57,9,PENDING,Under Armour Men's Tech II T-Shirt,24.98999977,Standard Class
10451,TRANSFER,4,199.1699982,Advance shipping,0,Baseball & Softball,11715,Consumer,37,40.79000092,PENDING,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,Standard Class
10459,TRANSFER,4,399.9599915,Late delivery,1,Cardio Equipment,9814,Consumer,20,0,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
64222,TRANSFER,4,387.9599915,Advance shipping,0,Cardio Equipment,4848,Consumer,68,12,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
63907,TRANSFER,4,383.9599915,Advance shipping,0,Cardio Equipment,569,Consumer,74,16,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
19178,TRANSFER,4,379.9599915,Shipping on time,0,Cardio Equipment,5749,Consumer,23,20,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
67046,TRANSFER,4,379.9599915,Advance shipping,0,Cardio Equipment,4460,Consumer,45,20,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
65312,TRANSFER,4,377.9599915,Advance shipping,0,Cardio Equipment,6506,Consumer,66,22,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
16436,TRANSFER,4,363.9599915,Advance shipping,0,Cardio Equipment,6050,Consumer,30,36,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
11822,TRANSFER,4,116.4400024,Advance shipping,0,Electronics,3246,Consumer,36,11.52000046,PENDING,Under Armour Women's Ignite PIP VI Slide,31.98999977,Standard Class
19528,TRANSFER,4,359.9599915,Shipping on time,0,Cardio Equipment,2364,Consumer,56,40,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
49763,TRANSFER,4,158.3600006,Shipping on time,0,Electronics,12216,Consumer,64,21.60000038,PENDING,Under Armour Men's Compression EV SL Slide,44.99000168,Standard Class
16013,TRANSFER,4,351.9599915,Shipping on time,0,Cardio Equipment,4460,Consumer,32,48,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
17347,TRANSFER,4,351.9599915,Advance shipping,0,Cardio Equipment,11388,Consumer,71,48,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
19496,TRANSFER,4,347.9700012,Advance shipping,0,Cardio Equipment,7521,Consumer,31,51.99000168,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
62789,TRANSFER,4,339.9700012,Late delivery,1,Cardio Equipment,1628,Consumer,34,59.99000168,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
11674,TRANSFER,4,335.9700012,Late delivery,1,Cardio Equipment,7222,Consumer,34,63.99000168,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
67866,TRANSFER,4,327.9700012,Advance shipping,0,Cardio Equipment,5929,Consumer,34,71.98999786,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
13599,TRANSFER,4,319.9700012,Late delivery,1,Cardio Equipment,6123,Consumer,52,79.98999786,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
10384,TRANSFER,4,239.9600067,Late delivery,1,Cleats,587,Consumer,25,0,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
63115,TRANSFER,4,239.9600067,Late delivery,1,Cleats,1240,Consumer,44,0,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
63516,TRANSFER,4,235.1600037,Advance shipping,0,Cleats,8806,Consumer,14,4.800000191,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
62086,TRANSFER,4,232.7599945,Advance shipping,0,Cleats,341,Consumer,58,7.199999809,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
62817,TRANSFER,4,232.7599945,Advance shipping,0,Cleats,3064,Consumer,16,7.199999809,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
10856,TRANSFER,4,230.3600006,Advance shipping,0,Cleats,10614,Consumer,68,9.600000381,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
14685,TRANSFER,4,230.3600006,Late delivery,1,Cleats,10563,Consumer,64,9.600000381,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
66229,TRANSFER,4,230.3600006,Late delivery,1,Cleats,11002,Consumer,17,9.600000381,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
14924,TRANSFER,4,230.3600006,Late delivery,1,Cleats,11486,Consumer,34,9.600000381,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
49839,TRANSFER,4,230.3600006,Late delivery,1,Cleats,1759,Consumer,30,9.600000381,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
12393,TRANSFER,4,226.7599945,Shipping on time,0,Cleats,10659,Consumer,45,13.19999981,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
65898,TRANSFER,4,226.7599945,Shipping on time,0,Cleats,8899,Consumer,24,13.19999981,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
64599,TRANSFER,4,223.1600037,Late delivery,1,Cleats,3315,Consumer,67,16.79999924,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
65370,TRANSFER,4,223.1600037,Late delivery,1,Cleats,10051,Consumer,59,16.79999924,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
19732,TRANSFER,4,218.3600006,Advance shipping,0,Cleats,6402,Consumer,45,21.60000038,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
67549,TRANSFER,4,218.3600006,Late delivery,1,Cleats,4021,Consumer,31,21.60000038,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
67549,TRANSFER,4,215.9600067,Late delivery,1,Cleats,4021,Consumer,40,24,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
67866,TRANSFER,4,211.1600037,Advance shipping,0,Cleats,5929,Consumer,62,28.79999924,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
67275,TRANSFER,4,211.1600037,Late delivery,1,Cleats,4195,Consumer,62,28.79999924,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
46863,TRANSFER,4,203.9700012,Shipping on time,0,Cleats,7464,Consumer,62,35.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
62306,TRANSFER,4,203.9700012,Advance shipping,0,Cleats,11592,Consumer,62,35.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
10451,TRANSFER,4,201.5700073,Advance shipping,0,Cleats,11715,Consumer,75,38.38999939,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
18213,TRANSFER,4,196.7700043,Shipping on time,0,Cleats,10831,Consumer,64,43.18999863,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
16863,TRANSFER,4,196.7700043,Shipping on time,0,Cleats,7586,Consumer,74,43.18999863,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
24764,DEBIT,4,118.2900009,Late delivery,1,Men's Footwear,8551,Corporate,46,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
21522,DEBIT,4,118.2900009,Advance shipping,0,Men's Footwear,5270,Corporate,66,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
26670,DEBIT,4,118.2900009,Late delivery,1,Men's Footwear,7163,Corporate,34,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
21971,DEBIT,4,118.2900009,Advance shipping,0,Men's Footwear,9163,Corporate,39,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
76849,DEBIT,4,196.3999939,Late delivery,1,Women's Clothing,20402,Corporate,69,19.42000008,COMPLETE,Summer dresses,215.8200073,Standard Class
27357,DEBIT,4,118.2900009,Advance shipping,0,Men's Footwear,4807,Corporate,73,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
29283,DEBIT,4,118.2900009,Shipping on time,0,Men's Footwear,88,Corporate,52,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
30724,DEBIT,4,118.2900009,Late delivery,1,Men's Footwear,7697,Corporate,41,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
74454,DEBIT,4,324.9599915,Late delivery,1,Children's Clothing,18007,Corporate,66,32.13999939,COMPLETE,Children's heaters,357.1000061,Standard Class
24558,DEBIT,4,118.2900009,Shipping on time,0,Men's Footwear,8720,Corporate,64,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
24230,DEBIT,4,54.59000015,Late delivery,1,Cleats,1718,Corporate,74,5.400000095,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
26821,DEBIT,4,118.2900009,Advance shipping,0,Men's Footwear,7795,Corporate,54,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
23211,DEBIT,4,118.2900009,Advance shipping,0,Men's Footwear,12100,Corporate,64,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
21868,DEBIT,4,118.2900009,Shipping on time,0,Men's Footwear,11979,Corporate,53,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
47009,DEBIT,4,118.2900009,Late delivery,1,Men's Footwear,150,Corporate,66,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
42271,DEBIT,4,116.9899979,Advance shipping,0,Men's Footwear,3905,Corporate,50,13,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
50628,DEBIT,4,116.9899979,Shipping on time,0,Men's Footwear,8552,Corporate,58,13,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
24764,DEBIT,4,116.9899979,Late delivery,1,Men's Footwear,8551,Corporate,40,13,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
21907,DEBIT,4,116.9899979,Advance shipping,0,Men's Footwear,12038,Corporate,51,13,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
72442,DEBIT,4,189.7700043,Advance shipping,0,Men's Clothing,15995,Corporate,55,21.09000015,COMPLETE,Men's gala suit,210.8500061,Standard Class
27357,DEBIT,4,116.9899979,Advance shipping,0,Men's Footwear,4807,Corporate,52,13,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
21966,DEBIT,4,116.9899979,Advance shipping,0,Men's Footwear,10291,Corporate,42,13,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
31169,DEBIT,4,116.9899979,Late delivery,1,Men's Footwear,1293,Corporate,42,13,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
21906,DEBIT,4,53.99000168,Advance shipping,0,Cleats,6961,Corporate,36,6,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
72460,DEBIT,4,189.7700043,Late delivery,1,Men's Clothing,16013,Corporate,75,21.09000015,COMPLETE,Men's gala suit,210.8500061,Standard Class
26861,DEBIT,4,116.9899979,Advance shipping,0,Men's Footwear,7931,Corporate,59,13,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
76992,DEBIT,4,194.2400055,Advance shipping,0,Women's Clothing,20545,Corporate,30,21.57999992,COMPLETE,Summer dresses,215.8200073,Standard Class
